timestamp,open,high,low,close,volume
2018-08-07,67.93,68.65,67.85,68.14,8062727
2018-08-06,66.35,68.14,66.29,67.76,5714558
2018-08-03,66.8,67.63,66.19,66.82,7558295
2018-08-02,66.02,66.7,65.13,66.44,11174936
2018-08-01,68.48,68.955,67.7249,67.96,6116996
2018-07-31,68.37,69.1,68.27,68.77,7437854
2018-07-30,68.28,69.11,67.94,68.05,6611197
2018-07-27,68.55,68.92,68.19,68.37,7393399
2018-07-26,67.88,68.55,67.37,68.25,9703622
2018-07-25,66.68,67.73,66.53,67.53,5573255
2018-07-24,66.01,67.38,65.7,66.92,6561640
2018-07-23,65.88,66.03,65.49,65.7,6255559
2018-07-20,65.37,66.08,64.8,65.82,6248402
2018-07-19,66.55,66.55,65.54,66.14,7114186
2018-07-18,67.04,67.2,66.49,66.59,5160011
2018-07-17,65.55,67.59,65.31,67.06,6170086
2018-07-16,66.53,66.5999,65.2,65.72,5760123
2018-07-13,66.21,66.88,66.14,66.36,4059710
2018-07-12,66.81,66.81,65.7901,66.25,4751456
2018-07-11,67.03,67.06,65.76,66.3,6909204
2018-07-10,66.85,68.14,66.85,67.81,8053856
2018-07-09,66.27,66.79,66.09,66.75,5906078
2018-07-06,66.0,66.3262,65.31,65.93,6140762
2018-07-05,65.72,66.27,65.09,66.07,5908703
2018-07-03,66.45,66.72,65.09,65.15,3583857
2018-07-02,65.53,65.85,64.76,65.77,6377874
2018-06-29,66.23,67.31,65.9,65.92,6663630
2018-06-28,65.64,66.4,64.61,66.15,6815706
2018-06-27,66.54,67.5,65.6,65.61,7872445
2018-06-26,66.55,66.55,65.82,66.31,5796598
2018-06-25,66.37,66.555,65.07,65.98,8655304
2018-06-22,66.05,67.23,66.05,67.0,18217183
2018-06-21,65.74,65.74,65.02,65.28,6176499
2018-06-20,66.5,66.5,65.45,65.89,7191427
2018-06-19,66.81,66.81,64.971,66.36,10741333
2018-06-18,67.17,67.955,66.97,67.79,6563654
2018-06-15,67.95,68.13,66.96,67.75,17299552
2018-06-14,68.89,69.0,68.04,68.38,7463077
2018-06-13,69.77,69.84,68.54,68.57,9395538
2018-06-12,69.65,70.03,69.24,69.78,7522997
2018-06-11,69.53,69.87,68.95,69.49,6776904
2018-06-08,69.44,70.01,68.53,69.49,6227713
2018-06-07,69.94,70.4,68.94,69.42,9312759
2018-06-06,68.04,70.16,67.86,70.04,13919388
2018-06-05,67.33,68.91,67.15,67.89,10348197
2018-06-04,66.5,67.43,66.39,67.13,9338432
2018-06-01,64.87,66.55,64.47,66.17,8903138
2018-05-31,64.75,64.9,64.05,64.11,11932126
2018-05-30,64.01,65.09,64.0,64.79,7184596
2018-05-29,65.05,65.41,63.53,63.94,9894903
2018-05-25,66.12,66.15,65.41,65.71,7132517
2018-05-24,66.71,67.31,65.95,66.38,5254746
2018-05-23,66.88,67.135,66.16,67.04,7170855
2018-05-22,68.65,68.715,67.32,67.47,6128861
2018-05-21,68.0,68.78,68.0,68.63,8146298
2018-05-18,67.98,68.29,67.37,67.57,6011909
2018-05-17,67.81,68.65,67.72,68.16,8120467
2018-05-16,67.09,68.09,66.81,68.03,6053441
2018-05-15,67.07,67.44,66.51,67.15,5971048
2018-05-14,67.19,67.75,67.04,67.53,6628273
2018-05-11,67.11,67.61,66.71,66.93,6451183
2018-05-10,66.15,67.7,66.08,66.95,7500630
2018-05-09,64.73,66.15,64.68,66.03,10312284
2018-05-08,64.56,64.84,63.75,64.23,6000101
2018-05-07,64.5,65.39,64.39,64.92,6706217
2018-05-04,63.21,65.22,62.72,64.47,7921261
2018-05-03,63.8,65.49,61.78,63.47,15473444
2018-05-02,62.83,63.93,62.83,63.49,8669545
2018-05-01,63.21,63.37,61.971,63.06,7165070
2018-04-30,64.73,64.9,63.24,63.24,7369825
2018-04-27,63.95,64.97,63.66,64.32,6992843
2018-04-26,63.8,64.65,63.58,64.04,13409495
2018-04-25,63.34,63.745,62.44,63.64,7865687
2018-04-24,66.01,66.18,62.34,63.18,12438746
2018-04-23,65.87,66.06,65.51,65.6,5293914
2018-04-20,66.56,66.96,65.61,66.04,8723797
2018-04-19,67.76,67.83,66.2,66.53,10144215
2018-04-18,67.68,68.36,67.39,68.06,6650957
2018-04-17,67.39,67.88,67.04,67.55,10950282
2018-04-16,66.69,67.27,66.08,67.01,5507469
2018-04-13,67.0,67.35,65.88,66.17,6083581
2018-04-12,65.19,66.85,65.1001,66.47,8044492
2018-04-11,65.13,65.26,64.46,64.73,6872275
2018-04-10,64.85,66.48,64.85,65.89,9250465
2018-04-09,64.01,64.4701,63.47,63.69,12640092
2018-04-06,64.82,64.99,63.2,63.71,11325014
2018-04-05,64.01,65.61,63.94,65.44,10358543
2018-04-04,62.01,63.78,61.32,63.69,10645852
2018-04-03,62.27,63.79,61.46,63.32,11797865
2018-04-02,63.57,64.12,61.27,62.04,11698449
2018-03-29,62.62,64.03,62.31,63.71,12034470
2018-03-28,63.89,64.46,62.325,62.41,11078758
2018-03-27,64.71,65.5,63.14,63.64,9204879
2018-03-26,63.74,64.55,62.43,64.48,10264462
2018-03-23,65.66,66.05,62.9578,63.06,13127805
2018-03-22,66.82,67.51,65.5,65.62,8773642
2018-03-21,66.39,68.56,66.16,67.43,8096699
2018-03-20,66.87,67.18,66.1,66.39,10283797
2018-03-19,67.77,67.86,65.815,66.56,11660797
2018-03-16,67.55,68.67,67.38,67.96,16779902
2018-03-15,69.09,69.2793,67.87,67.88,7371279
2018-03-14,70.92,70.92,68.86,68.99,8288064
2018-03-13,72.06,72.43,70.55,70.57,11455894
2018-03-12,72.24,73.23,71.18,71.34,6897693
2018-03-09,70.85,72.27,70.61,72.23,5244420
2018-03-08,70.5,70.8,69.6975,70.58,5133756
2018-03-07,69.66,70.5,69.42,70.17,7748132
2018-03-06,70.11,71.7,69.65,70.79,6677548
2018-03-05,67.98,69.99,67.53,69.66,9278886
2018-03-02,68.27,68.8,67.65,68.43,9488512
2018-03-01,70.14,70.49,68.36,68.76,10963015
2018-02-28,72.5,72.96,70.25,70.3,8067027
2018-02-27,73.27,73.82,72.36,72.36,6616264
2018-02-26,73.42,74.12,73.05,74.06,6621469
2018-02-23,72.46,73.37,71.7,73.26,5924127
2018-02-22,71.33,72.665,71.2,71.93,6506450
2018-02-21,71.5,72.65,70.92,70.96,6787844
2018-02-20,71.6,72.34,71.33,71.62,6673015
2018-02-16,71.66,72.945,71.51,71.95,6925027
2018-02-15,72.06,72.25,70.88,71.85,6394232
2018-02-14,69.99,71.5,69.9,71.33,7461744
2018-02-13,71.34,71.75,70.6,70.75,6536275
2018-02-12,70.2,72.05,70.17,71.84,10212877
2018-02-09,68.86,70.22,67.24,69.48,13088507
2018-02-08,70.67,71.48,68.12,68.21,12426812
2018-02-07,70.96,72.14,70.52,70.6,11142076
2018-02-06,66.63,71.95,66.19,71.89,23087108
2018-02-05,70.19,71.8652,67.03,67.84,18340685
2018-02-02,73.06,73.29,70.64,70.89,12705438
2018-02-01,74.68,76.0,73.43,73.5,13247352
2018-01-31,75.38,76.05,74.79,75.58,10046915
2018-01-30,75.49,75.98,74.92,75.13,7448651
2018-01-29,77.02,77.06,75.83,75.87,5652076
2018-01-26,76.57,77.02,75.26,77.02,5963096
2018-01-25,76.33,76.97,76.21,76.65,6424666
2018-01-24,76.28,77.08,75.61,76.01,9178822
2018-01-23,75.86,76.37,75.6057,76.14,5568764
2018-01-22,75.79,76.18,75.29,76.18,6064341
2018-01-19,76.49,76.49,75.76,76.01,8157916
2018-01-18,75.57,76.65,75.12,76.03,9902301
2018-01-17,75.97,76.35,75.09,75.77,7685511
2018-01-16,75.76,76.3505,74.34,74.95,6478582
2018-01-12,75.57,75.6268,74.99,75.41,4809786
2018-01-11,74.4,75.23,74.21,75.22,5935423
2018-01-10,75.0,75.37,73.9,74.2,7126620
2018-01-09,74.94,76.34,74.66,75.34,7549584
2018-01-08,75.34,75.49,74.47,75.16,5808534
2018-01-05,74.5,75.54,74.49,75.42,8874760
2018-01-04,73.17,74.735,73.14,74.45,9431983
2018-01-03,72.01,73.14,71.69,73.05,7884048
2018-01-02,71.57,72.19,71.4,71.9,7407279
2017-12-29,71.81,71.85,71.22,71.22,4708711
2017-12-28,71.38,71.63,70.89,71.51,4269915
2017-12-27,71.65,71.75,71.29,71.44,4097522
2017-12-26,72.11,72.17,71.31,71.44,3093544
2017-12-22,71.99,72.35,71.76,72.11,4370788
2017-12-21,71.74,71.8,71.01,71.64,7166441
2017-12-20,71.67,72.06,71.24,71.27,5817729
2017-12-19,71.41,71.745,71.22,71.42,5109184
2017-12-18,70.4,71.69,70.24,71.39,6718420
2017-12-15,70.045,70.44,69.86,70.0,14783747
2017-12-14,70.61,70.93,70.07,70.32,7042053
2017-12-13,70.68,71.05,70.42,70.56,9666650
2017-12-12,70.91,71.15,70.665,70.79,9228604
